Feb 10 19:40:28 dsm-f kernel: [   97.721236] SoftIWARP attached
Feb 10 19:40:28 dsm-f kernel: [   97.765615] [dsm_init] ip : 192.168.1.106
Feb 10 19:40:28 dsm-f kernel: [   97.765617] [dsm_init] port : 4444
Feb 10 19:40:38 dsm-f kernel: [  108.220973] [DSM_DSM]
Feb 10 19:43:02 dsm-f kernel: [  252.526043]  [_dsm_extract_page] got page ffffea001008eec0  
Feb 10 19:43:02 dsm-f kernel: [  252.526044]  [_dsm_extract_page] faulting for page 00007f42df06c000  
Feb 10 19:43:02 dsm-f kernel: [  252.526046]  [_dsm_extract_page] got page ffffea001008ef00  
Feb 10 19:43:02 dsm-f kernel: [  252.526048]  [_dsm_extract_page] faulting for page 00007f42df06d000  
Feb 10 19:43:02 dsm-f kernel: [  252.526050]  [_dsm_extract_page] got page ffffea001008ef40  
Feb 10 19:43:02 dsm-f kernel: [  252.526052]  [_dsm_extract_page] faulting for page 00007f42df06e000  
Feb 10 19:43:02 dsm-f kernel: [  252.526054]  [_dsm_extract_page] got page ffffea001008ef80  
Feb 10 19:43:02 dsm-f kernel: [  252.526055]  [_dsm_extract_page] faulting for page 00007f42df06f000  
Feb 10 19:43:02 dsm-f kernel: [  252.526057]  [_dsm_extract_page] got page ffffea001008efc0  
Feb 10 19:43:02 dsm-f kernel: [  252.526059]  [_dsm_extract_page] faulting for page 00007f42dfd2f000  
Feb 10 19:43:02 dsm-f kernel: [  252.526587]  [_dsm_extract_page] got page ffffea00100a3600  
Feb 10 19:43:03 dsm-f kernel: [  252.526590]  [_dsm_extract_page] faulting for page 00007f42dea90000  
Feb 10 19:43:03 dsm-f kernel: [  253.404093]  [_dsm_extract_page] got page ffffea0010056800  
Feb 10 19:43:03 dsm-f kernel: [  253.404098]  [_dsm_extract_page] faulting for page 00007f42dbb56000  
Feb 10 19:43:03 dsm-f kernel: [  253.426876]  [_dsm_extract_page] got page ffffea000fba4080  
Feb 10 19:43:03 dsm-f kernel: [  253.426881]  [_dsm_extract_page] faulting for page 00007f42dbb5f000  
Feb 10 19:43:03 dsm-f kernel: [  253.426885]  [_dsm_extract_page] got page ffffea000fba42c0  
Feb 10 19:43:03 dsm-f kernel: [  253.426887]  [_dsm_extract_page] faulting for page 00007f42dbb6c000  
Feb 10 19:43:03 dsm-f kernel: [  253.426890]  [_dsm_extract_page] got page ffffea000fba45c0  
Feb 10 19:43:03 dsm-f kernel: [  253.426892]  [_dsm_extract_page] faulting for page 00007f42dbb6d000  
Feb 10 19:43:03 dsm-f kernel: [  253.426894]  [_dsm_extract_page] got page ffffea000fba4600  
Feb 10 19:43:03 dsm-f kernel: [  253.426895]  [_dsm_extract_page] faulting for page 00007f42dbb6e000  
Feb 10 19:43:03 dsm-f kernel: [  253.426898]  [_dsm_extract_page] got page ffffea000fba4640  
Feb 10 19:43:03 dsm-f kernel: [  253.426899]  [_dsm_extract_page] faulting for page 00007f42dbb6f000  
Feb 10 19:43:03 dsm-f kernel: [  253.426901]  [_dsm_extract_page] got page ffffea000fba4680  
Feb 10 19:43:03 dsm-f kernel: [  253.426903]  [_dsm_extract_page] faulting for page 00007f42dbb70000  
Feb 10 19:43:03 dsm-f kernel: [  253.426905]  [_dsm_extract_page] got page ffffea000fba46c0  
Feb 10 19:43:03 dsm-f kernel: [  253.426907]  [_dsm_extract_page] faulting for page 00007f42dbb71000  
Feb 10 19:43:03 dsm-f kernel: [  253.426909]  [_dsm_extract_page] got page ffffea000fba4700  
Feb 10 19:43:03 dsm-f kernel: [  253.426911]  [_dsm_extract_page] faulting for page 00007f42dbb72000  
Feb 10 19:43:03 dsm-f kernel: [  253.426913]  [_dsm_extract_page] got page ffffea000fba4740  
Feb 10 19:43:03 dsm-f kernel: [  253.426914]  [_dsm_extract_page] faulting for page 00007f42dbb74000  
Feb 10 19:43:03 dsm-f kernel: [  253.426917]  [_dsm_extract_page] got page ffffea000fba47c0  
Feb 10 19:43:03 dsm-f kernel: [  253.426918]  [_dsm_extract_page] faulting for page 00007f42dbb75000  
Feb 10 19:43:03 dsm-f kernel: [  253.426920]  [_dsm_extract_page] got page ffffea000fba4800  
Feb 10 19:43:03 dsm-f kernel: [  253.426922]  [_dsm_extract_page] faulting for page 00007f42dbb76000  
Feb 10 19:43:03 dsm-f kernel: [  253.426924]  [_dsm_extract_page] got page ffffea000fba4840  
Feb 10 19:43:03 dsm-f kernel: [  253.426926]  [_dsm_extract_page] faulting for page 00007f42dbb77000  
Feb 10 19:43:03 dsm-f kernel: [  253.426928]  [_dsm_extract_page] got page ffffea000fba4880  
Feb 10 19:43:03 dsm-f kernel: [  253.426929]  [_dsm_extract_page] faulting for page 00007f42dbb78000  
Feb 10 19:43:03 dsm-f kernel: [  253.426931]  [_dsm_extract_page] got page ffffea000fba48c0  
Feb 10 19:43:03 dsm-f kernel: [  253.426933]  [_dsm_extract_page] faulting for page 00007f42db923000  
Feb 10 19:43:03 dsm-f kernel: [  253.427364]  [_dsm_extract_page] got page ffffea000fc3ca00  
Feb 10 19:43:03 dsm-f kernel: [  253.427368]  [_dsm_extract_page] faulting for page 00007f42db924000  
Feb 10 19:43:03 dsm-f kernel: [  253.427370]  [_dsm_extract_page] got page ffffea000fc3ca40  
Feb 10 19:43:03 dsm-f kernel: [  253.427372]  [_dsm_extract_page] faulting for page 00007f42db925000  
Feb 10 19:43:03 dsm-f kernel: [  253.427374]  [_dsm_extract_page] got page ffffea000fc3ca80  
Feb 10 19:43:03 dsm-f kernel: [  253.427376]  [_dsm_extract_page] faulting for page 00007f42db926000  
Feb 10 19:43:03 dsm-f kernel: [  253.427378]  [_dsm_extract_page] got page ffffea000fc3cac0  
Feb 10 19:43:03 dsm-f kernel: [  253.427379]  [_dsm_extract_page] faulting for page 00007f42db929000  
Feb 10 19:43:03 dsm-f kernel: [  253.427382]  [_dsm_extract_page] got page ffffea000fc3cb80  
Feb 10 19:43:03 dsm-f kernel: [  253.427383]  [_dsm_extract_page] faulting for page 00007f42db92d000  
Feb 10 19:43:03 dsm-f kernel: [  253.427385]  [_dsm_extract_page] got page ffffea000fc3cc80  
Feb 10 19:43:03 dsm-f kernel: [  253.427387]  [_dsm_extract_page] faulting for page 00007f42db930000  
Feb 10 19:43:03 dsm-f kernel: [  253.427389]  [_dsm_extract_page] got page ffffea000fc3cd40  
Feb 10 19:43:03 dsm-f kernel: [  253.427391]  [_dsm_extract_page] faulting for page 00007f42db931000  
Feb 10 19:43:03 dsm-f kernel: [  253.427393]  [_dsm_extract_page] got page ffffea000fc3cd80  
Feb 10 19:43:03 dsm-f kernel: [  253.427395]  [_dsm_extract_page] faulting for page 00007f42db932000  
Feb 10 19:43:03 dsm-f kernel: [  253.427397]  [_dsm_extract_page] got page ffffea000fc3cdc0  
Feb 10 19:43:03 dsm-f kernel: [  253.427398]  [_dsm_extract_page] faulting for page 00007f42db933000  
Feb 10 19:43:03 dsm-f kernel: [  253.427400]  [_dsm_extract_page] got page ffffea000fc3ce00  
Feb 10 19:43:03 dsm-f kernel: [  253.427402]  [_dsm_extract_page] faulting for page 00007f42db934000  
Feb 10 19:43:03 dsm-f kernel: [  253.427404]  [_dsm_extract_page] got page ffffea000fc3ce40  
Feb 10 19:43:03 dsm-f kernel: [  253.427405]  [_dsm_extract_page] faulting for page 00007f42db935000  
Feb 10 19:43:03 dsm-f kernel: [  253.427407]  [_dsm_extract_page] got page ffffea000fc3ce80  
Feb 10 19:43:03 dsm-f kernel: [  253.427409]  [_dsm_extract_page] faulting for page 00007f42db936000  
Feb 10 19:43:03 dsm-f kernel: [  253.427411]  [_dsm_extract_page] got page ffffea000fc3cec0  
Feb 10 19:43:03 dsm-f kernel: [  253.427413]  [_dsm_extract_page] faulting for page 00007f42db937000  
Feb 10 19:43:03 dsm-f kernel: [  253.427415]  [_dsm_extract_page] got page ffffea000fc3cf00  
Feb 10 19:43:03 dsm-f kernel: [  253.427416]  [_dsm_extract_page] faulting for page 00007f42db938000  
Feb 10 19:43:03 dsm-f kernel: [  253.427419]  [_dsm_extract_page] got page ffffea000fc3cf40  
Feb 10 19:43:03 dsm-f kernel: [  253.427420]  [_dsm_extract_page] faulting for page 00007f42db939000  
Feb 10 19:43:03 dsm-f kernel: [  253.427422]  [_dsm_extract_page] got page ffffea000fc3cf80  
Feb 10 19:43:03 dsm-f kernel: [  253.427424]  [_dsm_extract_page] faulting for page 00007f42db93a000  
Feb 10 19:43:03 dsm-f kernel: [  253.427426]  [_dsm_extract_page] got page ffffea000fc3cfc0  
Feb 10 19:43:03 dsm-f kernel: [  253.427428]  [_dsm_extract_page] faulting for page 00007f42db93b000  
Feb 10 19:43:03 dsm-f kernel: [  253.427430]  [_dsm_extract_page] got page ffffea000fc3d000  
Feb 10 19:43:03 dsm-f kernel: [  253.427431]  [_dsm_extract_page] faulting for page 00007f42db93d000  
Feb 10 19:43:03 dsm-f kernel: [  253.427433]  [_dsm_extract_page] got page ffffea000fc3d080  
Feb 10 19:43:03 dsm-f kernel: [  253.427435]  [_dsm_extract_page] faulting for page 00007f42db942000  
Feb 10 19:43:03 dsm-f kernel: [  253.427437]  [_dsm_extract_page] got page ffffea000fc3d1c0  
Feb 10 19:43:03 dsm-f kernel: [  253.427439]  [_dsm_extract_page] faulting for page 00007f42db943000  
Feb 10 19:43:03 dsm-f kernel: [  253.427441]  [_dsm_extract_page] got page ffffea000fc3d200  
Feb 10 19:43:03 dsm-f kernel: [  253.427443]  [_dsm_extract_page] faulting for page 00007f42db944000  
Feb 10 19:43:03 dsm-f kernel: [  253.427445]  [_dsm_extract_page] got page ffffea000fc3d240  
Feb 10 19:43:03 dsm-f kernel: [  253.427446]  [_dsm_extract_page] faulting for page 00007f42db945000  
Feb 10 19:43:03 dsm-f kernel: [  253.427448]  [_dsm_extract_page] got page ffffea000fc3d280  
Feb 10 19:43:03 dsm-f kernel: [  253.427450]  [_dsm_extract_page] faulting for page 00007f42db946000  
Feb 10 19:43:03 dsm-f kernel: [  253.427452]  [_dsm_extract_page] got page ffffea000fc3d2c0  
Feb 10 19:43:03 dsm-f kernel: [  253.427454]  [_dsm_extract_page] faulting for page 00007f42db947000  
Feb 10 19:43:03 dsm-f kernel: [  253.427456]  [_dsm_extract_page] got page ffffea000fc3d300  
Feb 10 19:43:03 dsm-f kernel: [  253.427457]  [_dsm_extract_page] faulting for page 00007f42db948000  
Feb 10 19:43:03 dsm-f kernel: [  253.427459]  [_dsm_extract_page] got page ffffea000fc3d340  
Feb 10 19:43:03 dsm-f kernel: [  253.427461]  [_dsm_extract_page] faulting for page 00007f42db949000  
Feb 10 19:43:03 dsm-f kernel: [  253.427463]  [_dsm_extract_page] got page ffffea000fc3d380  
Feb 10 19:43:03 dsm-f kernel: [  253.427465]  [_dsm_extract_page] faulting for page 00007f42db94a000  
Feb 10 19:43:03 dsm-f kernel: [  253.427467]  [_dsm_extract_page] got page ffffea000fc3d3c0  
Feb 10 19:43:03 dsm-f kernel: [  253.427468]  [_dsm_extract_page] faulting for page 00007f42dc137000  
Feb 10 19:43:03 dsm-f kernel: [  253.428500]  [_dsm_extract_page] got page ffffea000fc5ca00  
Feb 10 19:43:03 dsm-f kernel: [  253.428503]  [_dsm_extract_page] faulting for page 00007f42dc138000  
Feb 10 19:43:03 dsm-f kernel: [  253.428505]  [_dsm_extract_page] got page ffffea000fc5ca40  
Feb 10 19:43:03 dsm-f kernel: [  253.428507]  [_dsm_extract_page] faulting for page 00007f42dc139000  
Feb 10 19:43:03 dsm-f kernel: [  253.428509]  [_dsm_extract_page] got page ffffea000fc5ca80  
Feb 10 19:43:03 dsm-f kernel: [  253.428511]  [_dsm_extract_page] faulting for page 00007f42dc13c000  
Feb 10 19:43:03 dsm-f kernel: [  253.428513]  [_dsm_extract_page] got page ffffea000fc5cb40  
Feb 10 19:43:03 dsm-f kernel: [  253.428514]  [_dsm_extract_page] faulting for page 00007f42dc13d000  
Feb 10 19:43:03 dsm-f kernel: [  253.428516]  [_dsm_extract_page] got page ffffea000fc5cb80  
Feb 10 19:43:03 dsm-f kernel: [  253.428518]  [_dsm_extract_page] faulting for page 00007f42dc13e000  
Feb 10 19:43:03 dsm-f kernel: [  253.428520]  [_dsm_extract_page] got page ffffea000fc5cbc0  
Feb 10 19:43:03 dsm-f kernel: [  253.428522]  [_dsm_extract_page] faulting for page 00007f42dc13f000  
Feb 10 19:43:03 dsm-f kernel: [  253.428524]  [_dsm_extract_page] got page ffffea000fc5cc00  
Feb 10 19:43:03 dsm-f kernel: [  253.428526]  [_dsm_extract_page] faulting for page 00007f42dc140000  
Feb 10 19:43:03 dsm-f kernel: [  253.428528]  [_dsm_extract_page] got page ffffea000fc5cc40  
Feb 10 19:43:03 dsm-f kernel: [  253.428529]  [_dsm_extract_page] faulting for page 00007f42dc141000  
Feb 10 19:43:03 dsm-f kernel: [  253.428531]  [_dsm_extract_page] got page ffffea000fc5cc80  
Feb 10 19:43:03 dsm-f kernel: [  253.428533]  [_dsm_extract_page] faulting for page 00007f42dc144000  
Feb 10 19:43:03 dsm-f kernel: [  253.428535]  [_dsm_extract_page] got page ffffea000fc5cd40  
Feb 10 19:43:03 dsm-f kernel: [  253.428537]  [_dsm_extract_page] faulting for page 00007f42dc145000  
Feb 10 19:43:03 dsm-f kernel: [  253.428539]  [_dsm_extract_page] got page ffffea000fc5cd80  
Feb 10 19:43:03 dsm-f kernel: [  253.428540]  [_dsm_extract_page] faulting for page 00007f42dc146000  
Feb 10 19:43:03 dsm-f kernel: [  253.428542]  [_dsm_extract_page] got page ffffea000fc5cdc0  
Feb 10 19:43:03 dsm-f kernel: [  253.428544]  [_dsm_extract_page] faulting for page 00007f42dc147000  
Feb 10 19:43:03 dsm-f kernel: [  253.428546]  [_dsm_extract_page] got page ffffea000fc5ce00  
Feb 10 19:43:03 dsm-f kernel: [  253.428548]  [_dsm_extract_page] faulting for page 00007f42dc148000  
Feb 10 19:43:03 dsm-f kernel: [  253.428550]  [_dsm_extract_page] got page ffffea000fc5ce40  
Feb 10 19:43:03 dsm-f kernel: [  253.428552]  [_dsm_extract_page] faulting for page 00007f42dc149000  
Feb 10 19:43:03 dsm-f kernel: [  253.428553]  [_dsm_extract_page] got page ffffea000fc5ce80  
Feb 10 19:43:03 dsm-f kernel: [  253.428555]  [_dsm_extract_page] faulting for page 00007f42dc14c000  
Feb 10 19:43:03 dsm-f kernel: [  253.428557]  [_dsm_extract_page] got page ffffea000fc5cf40  
Feb 10 19:43:03 dsm-f kernel: [  253.428559]  [_dsm_extract_page] faulting for page 00007f42dc14d000  
Feb 10 19:43:03 dsm-f kernel: [  253.428561]  [_dsm_extract_page] got page ffffea000fc5cf80  
Feb 10 19:43:03 dsm-f kernel: [  253.428562]  [_dsm_extract_page] faulting for page 00007f42dc152000  
Feb 10 19:43:03 dsm-f kernel: [  253.428564]  [_dsm_extract_page] got page ffffea000fc5d0c0  
Feb 10 19:43:03 dsm-f kernel: [  253.428566]  [_dsm_extract_page] faulting for page 00007f42dc153000  
Feb 10 19:43:03 dsm-f kernel: [  253.428568]  [_dsm_extract_page] got page ffffea000fc5d100  
Feb 10 19:43:03 dsm-f kernel: [  253.428570]  [_dsm_extract_page] faulting for page 00007f42dc154000  
Feb 10 19:43:03 dsm-f kernel: [  253.428572]  [_dsm_extract_page] got page ffffea000fc5d140  
Feb 10 19:43:03 dsm-f kernel: [  253.428574]  [_dsm_extract_page] faulting for page 00007f42dc155000  
Feb 10 19:43:03 dsm-f kernel: [  253.428576]  [_dsm_extract_page] got page ffffea000fc5d180  
Feb 10 19:43:03 dsm-f kernel: [  253.428577]  [_dsm_extract_page] faulting for page 00007f42dc156000  
Feb 10 19:43:03 dsm-f kernel: [  253.428579]  [_dsm_extract_page] got page ffffea000fc5d1c0  
Feb 10 19:43:03 dsm-f kernel: [  253.428581]  [_dsm_extract_page] faulting for page 00007f42dc157000  
Feb 10 19:43:03 dsm-f kernel: [  253.428583]  [_dsm_extract_page] got page ffffea000fc5d200  
Feb 10 19:43:03 dsm-f kernel: [  253.428585]  [_dsm_extract_page] faulting for page 00007f42dc158000  
Feb 10 19:43:03 dsm-f kernel: [  253.428586]  [_dsm_extract_page] got page ffffea000fc5d240  
Feb 10 19:43:03 dsm-f kernel: [  253.428588]  [_dsm_extract_page] faulting for page 00007f42dc159000  
Feb 10 19:43:03 dsm-f kernel: [  253.428590]  [_dsm_extract_page] got page ffffea000fc5d280  
Feb 10 19:43:03 dsm-f kernel: [  253.428592]  [_dsm_extract_page] faulting for page 00007f42dc15a000  
Feb 10 19:43:03 dsm-f kernel: [  253.428594]  [_dsm_extract_page] got page ffffea000fc5d2c0  
Feb 10 19:43:03 dsm-f kernel: [  253.428596]  [_dsm_extract_page] faulting for page 00007f42dc15b000  
Feb 10 19:43:03 dsm-f kernel: [  253.428598]  [_dsm_extract_page] got page ffffea000fc5d300  
Feb 10 19:43:03 dsm-f kernel: [  253.428599]  [_dsm_extract_page] faulting for page 00007f42dc15c000  
Feb 10 19:43:03 dsm-f kernel: [  253.428601]  [_dsm_extract_page] got page ffffea000fc5d340  
Feb 10 19:43:03 dsm-f kernel: [  253.428603]  [_dsm_extract_page] faulting for page 00007f42dc15d000  
Feb 10 19:43:03 dsm-f kernel: [  253.428605]  [_dsm_extract_page] got page ffffea000fc5d380  
Feb 10 19:43:03 dsm-f kernel: [  253.428607]  [_dsm_extract_page] faulting for page 00007f42dc15e000  
Feb 10 19:43:03 dsm-f kernel: [  253.428608]  [_dsm_extract_page] got page ffffea000fc5d3c0  
Feb 10 19:43:03 dsm-f kernel: [  253.428610]  [_dsm_extract_page] faulting for page 00007f42dbe5a000  
Feb 10 19:43:03 dsm-f kernel: [  253.429999]  [_dsm_extract_page] got page ffffea000fc31640  
Feb 10 19:43:03 dsm-f kernel: [  253.430002]  [_dsm_extract_page] faulting for page 00007f42dbe5c000  
Feb 10 19:43:03 dsm-f kernel: [  253.430004]  [_dsm_extract_page] got page ffffea000fc316c0  
Feb 10 19:43:03 dsm-f kernel: [  253.430006]  [_dsm_extract_page] faulting for page 00007f42dbe5d000  
Feb 10 19:43:03 dsm-f kernel: [  253.430008]  [_dsm_extract_page] got page ffffea000fc31700  
Feb 10 19:43:03 dsm-f kernel: [  253.430010]  [_dsm_extract_page] faulting for page 00007f42dbe5e000  
Feb 10 19:43:03 dsm-f kernel: [  253.430012]  [_dsm_extract_page] got page ffffea000fc31740  
Feb 10 19:43:03 dsm-f kernel: [  253.430014]  [_dsm_extract_page] faulting for page 00007f42dbe5f000  
Feb 10 19:43:03 dsm-f kernel: [  253.430015]  [_dsm_extract_page] got page ffffea000fc31780  
Feb 10 19:43:03 dsm-f kernel: [  253.430017]  [_dsm_extract_page] faulting for page 00007f42dbe70000  
Feb 10 19:43:03 dsm-f kernel: [  253.430019]  [_dsm_extract_page] got page ffffea000fc31bc0  
Feb 10 19:43:03 dsm-f kernel: [  253.430022]  [_dsm_extract_page] faulting for page 00007f42dbe71000  
Feb 10 19:43:03 dsm-f kernel: [  253.430024]  [_dsm_extract_page] got page ffffea000fc31c00  
Feb 10 19:43:03 dsm-f kernel: [  253.430025]  [_dsm_extract_page] faulting for page 00007f42dbe72000  
Feb 10 19:43:03 dsm-f kernel: [  253.430027]  [_dsm_extract_page] got page ffffea000fc31c40  
Feb 10 19:43:03 dsm-f kernel: [  253.430029]  [_dsm_extract_page] faulting for page 00007f42dbe73000  
Feb 10 19:43:03 dsm-f kernel: [  253.430031]  [_dsm_extract_page] got page ffffea000fc31c80  
Feb 10 19:43:03 dsm-f kernel: [  253.430033]  [_dsm_extract_page] faulting for page 00007f42dbe74000  
Feb 10 19:43:03 dsm-f kernel: [  253.430035]  [_dsm_extract_page] got page ffffea000fc31cc0  
Feb 10 19:43:03 dsm-f kernel: [  253.430036]  [_dsm_extract_page] faulting for page 00007f42dbe75000  
Feb 10 19:43:03 dsm-f kernel: [  253.430038]  [_dsm_extract_page] got page ffffea000fc31d00  
Feb 10 19:43:03 dsm-f kernel: [  253.430040]  [_dsm_extract_page] faulting for page 00007f42dbe76000  
Feb 10 19:43:03 dsm-f kernel: [  253.430042]  [_dsm_extract_page] got page ffffea000fc31d40  
Feb 10 19:43:03 dsm-f kernel: [  253.430044]  [_dsm_extract_page] faulting for page 00007f42dbe77000  
Feb 10 19:43:03 dsm-f kernel: [  253.430046]  [_dsm_extract_page] got page ffffea000fc31d80  
Feb 10 19:43:03 dsm-f kernel: [  253.430047]  [_dsm_extract_page] faulting for page 00007f42dbe7a000  
Feb 10 19:43:03 dsm-f kernel: [  253.430049]  [_dsm_extract_page] got page ffffea000fc31e40  
Feb 10 19:43:03 dsm-f kernel: [  253.430051]  [_dsm_extract_page] faulting for page 00007f42dbe7b000  
Feb 10 19:43:03 dsm-f kernel: [  253.430054]  [_dsm_extract_page] got page ffffea000fc31e80  
Feb 10 19:43:03 dsm-f kernel: [  253.430055]  [_dsm_extract_page] faulting for page 00007f42dbe7c000  
Feb 10 19:43:03 dsm-f kernel: [  253.430057]  [_dsm_extract_page] got page ffffea000fc31ec0  
Feb 10 19:43:03 dsm-f kernel: [  253.430059]  [_dsm_extract_page] faulting for page 00007f42dbe7d000  
Feb 10 19:43:03 dsm-f kernel: [  253.430061]  [_dsm_extract_page] got page ffffea000fc31f00  
Feb 10 19:43:03 dsm-f kernel: [  253.430063]  [_dsm_extract_page] faulting for page 00007f42dbe7e000  
Feb 10 19:43:03 dsm-f kernel: [  253.430065]  [_dsm_extract_page] got page ffffea000fc31f40  
Feb 10 19:43:03 dsm-f kernel: [  253.430067]  [_dsm_extract_page] faulting for page 00007f42dbe7f000  
Feb 10 19:43:03 dsm-f kernel: [  253.430069]  [_dsm_extract_page] got page ffffea000fc31f80  
Feb 10 19:43:03 dsm-f kernel: [  253.430070]  [_dsm_extract_page] faulting for page 00007f42dbe80000  
Feb 10 19:43:03 dsm-f kernel: [  253.430072]  [_dsm_extract_page] got page ffffea000fc31fc0  
Feb 10 19:43:03 dsm-f kernel: [  253.430075]  [_dsm_extract_page] faulting for page 00007f42dbe81000  
Feb 10 19:43:03 dsm-f kernel: [  253.430076]  [_dsm_extract_page] got page ffffea000fc32000  
Feb 10 19:43:03 dsm-f kernel: [  253.430078]  [_dsm_extract_page] faulting for page 00007f42dc2f7000  
Feb 10 19:43:03 dsm-f kernel: [  253.431259]  [_dsm_extract_page] got page ffffea000fc43b00  
Feb 10 19:43:03 dsm-f kernel: [  253.431262]  [_dsm_extract_page] faulting for page 00007f42dc2f8000  
Feb 10 19:43:03 dsm-f kernel: [  253.431264]  [_dsm_extract_page] got page ffffea000fc43b40  
Feb 10 19:43:03 dsm-f kernel: [  253.431266]  [_dsm_extract_page] faulting for page 00007f42dc2f9000  
Feb 10 19:43:03 dsm-f kernel: [  253.431268]  [_dsm_extract_page] got page ffffea000fc43b80  
Feb 10 19:43:03 dsm-f kernel: [  253.431270]  [_dsm_extract_page] faulting for page 00007f42dc2fa000  
Feb 10 19:43:03 dsm-f kernel: [  253.431272]  [_dsm_extract_page] got page ffffea000fc43bc0  
Feb 10 19:43:03 dsm-f kernel: [  253.431274]  [_dsm_extract_page] faulting for page 00007f42dc2fb000  
Feb 10 19:43:03 dsm-f kernel: [  253.431276]  [_dsm_extract_page] got page ffffea000fc43c00  
Feb 10 19:43:03 dsm-f kernel: [  253.431277]  [_dsm_extract_page] faulting for page 00007f42dc2fc000  
Feb 10 19:43:03 dsm-f kernel: [  253.431279]  [_dsm_extract_page] got page ffffea000fc43c40  
Feb 10 19:43:03 dsm-f kernel: [  253.431281]  [_dsm_extract_page] faulting for page 00007f42dc2fd000  
Feb 10 19:43:03 dsm-f kernel: [  253.431283]  [_dsm_extract_page] got page ffffea000fc43c80  
Feb 10 19:43:03 dsm-f kernel: [  253.431285]  [_dsm_extract_page] faulting for page 00007f42dc2fe000  
Feb 10 19:43:03 dsm-f kernel: [  253.431287]  [_dsm_extract_page] got page ffffea000fc43cc0  
Feb 10 19:43:03 dsm-f kernel: [  253.431289]  [_dsm_extract_page] faulting for page 00007f42dc2ff000  
Feb 10 19:43:03 dsm-f kernel: [  253.431291]  [_dsm_extract_page] got page ffffea000fc43d00  
Feb 10 19:43:03 dsm-f kernel: [  253.431292]  [_dsm_extract_page] faulting for page 00007f42dc300000  
Feb 10 19:43:03 dsm-f kernel: [  253.431294]  [_dsm_extract_page] got page ffffea000fc43d40  
Feb 10 19:43:03 dsm-f kernel: [  253.431296]  [_dsm_extract_page] faulting for page 00007f42dc301000  
Feb 10 19:43:03 dsm-f kernel: [  253.431298]  [_dsm_extract_page] got page ffffea000fc43d80  
Feb 10 19:43:03 dsm-f kernel: [  253.431300]  [_dsm_extract_page] faulting for page 00007f42dc302000  
Feb 10 19:43:03 dsm-f kernel: [  253.431302]  [_dsm_extract_page] got page ffffea000fc43dc0  
Feb 10 19:43:03 dsm-f kernel: [  253.431304]  [_dsm_extract_page] faulting for page 00007f42dc303000  
Feb 10 19:43:03 dsm-f kernel: [  253.431306]  [_dsm_extract_page] got page ffffea000fc43e00  
Feb 10 19:43:03 dsm-f kernel: [  253.431307]  [_dsm_extract_page] faulting for page 00007f42dc30c000  
Feb 10 19:43:03 dsm-f kernel: [  253.431309]  [_dsm_extract_page] got page ffffea000fc44040  
Feb 10 19:43:03 dsm-f kernel: [  253.431311]  [_dsm_extract_page] faulting for page 00007f42dc30d000  
Feb 10 19:43:03 dsm-f kernel: [  253.431313]  [_dsm_extract_page] got page ffffea000fc44080  
Feb 10 19:43:03 dsm-f kernel: [  253.431315]  [_dsm_extract_page] faulting for page 00007f42dc30e000  
Feb 10 19:43:03 dsm-f kernel: [  253.431317]  [_dsm_extract_page] got page ffffea000fc440c0  
Feb 10 19:43:03 dsm-f kernel: [  253.431319]  [_dsm_extract_page] faulting for page 00007f42dc30f000  
Feb 10 19:43:03 dsm-f kernel: [  253.431321]  [_dsm_extract_page] got page ffffea000fc44100  
Feb 10 19:43:03 dsm-f kernel: [  253.431323]  [_dsm_extract_page] faulting for page 00007f42dc310000  
Feb 10 19:43:03 dsm-f kernel: [  253.431325]  [_dsm_extract_page] got page ffffea000fc44140  
Feb 10 19:43:03 dsm-f kernel: [  253.431327]  [_dsm_extract_page] faulting for page 00007f42dc311000  
Feb 10 19:43:03 dsm-f kernel: [  253.431329]  [_dsm_extract_page] got page ffffea000fc44180  
Feb 10 19:43:03 dsm-f kernel: [  253.431330]  [_dsm_extract_page] faulting for page 00007f42dc314000  
Feb 10 19:43:03 dsm-f kernel: [  253.431332]  [_dsm_extract_page] got page ffffea000fc44240  
Feb 10 19:43:03 dsm-f kernel: [  253.431334]  [_dsm_extract_page] faulting for page 00007f42dc315000  
Feb 10 19:43:03 dsm-f kernel: [  253.431337]  [_dsm_extract_page] got page ffffea000fc44280  
Feb 10 19:43:03 dsm-f kernel: [  253.431338]  [_dsm_extract_page] faulting for page 00007f42dc316000  
Feb 10 19:43:03 dsm-f kernel: [  253.431341]  [_dsm_extract_page] got page ffffea000fc442c0  
Feb 10 19:43:03 dsm-f kernel: [  253.431342]  [_dsm_extract_page] faulting for page 00007f42dc317000  
Feb 10 19:43:03 dsm-f kernel: [  253.431344]  [_dsm_extract_page] got page ffffea000fc44300  
Feb 10 19:43:03 dsm-f kernel: [  253.431346]  [_dsm_extract_page] faulting for page 00007f42dc31a000  
Feb 10 19:43:03 dsm-f kernel: [  253.431348]  [_dsm_extract_page] got page ffffea000fc443c0  
Feb 10 19:43:03 dsm-f kernel: [  253.431350]  [_dsm_extract_page] faulting for page 00007f42dc31b000  
Feb 10 19:43:03 dsm-f kernel: [  253.431352]  [_dsm_extract_page] got page ffffea000fc44400  
